İlan Oluşturma Tarihi,Net Metrekare,Ilce,Error,Fiyat Durumu,Kategorisi,Binanın Yaşı,Tipi,Tapu Durumu,Türü,Slug,Takas,url,Banyo Sayısı,__source_file,İlan Numarası,Isıtma Tipi,Baslik,Kullanım Durumu,Binanın Kat Sayısı,Fiyat,İlan Güncelleme Tarihi,Oda Sayısı,Site İçerisinde,Bulunduğu Kat,ParseStatus,Lokasyon,Krediye Uygunluk,Brüt Metrekare,Il,Ilce_sayfa,Mahalle,Yakin_Ulasim_Min_m,Yakin_Egitim_Min_m,Yakin_Market_Min_m,Yakininda_JSON,Ilan_Ozellikleri,Ilan_Ozellik_Sayisi,Bolge_1Y_Deger_Degisimi,Demo_Toplam_Nufus,Demo_Egitim_Durumu,Demo_Ortalama_Yas,Demo_Medeni_Hal,Demo_Sosyo_Ekonomik_Statu,Demo_Hane_Halki_Geliri,Demo_Hane_Halki_Geliri_TL
,155 m²,Seferihisar,,Genel Fiyat,Satılık,0 (Yeni),Villa,Kat Mülkiyeti,Konut,seferihisar,Var,https://www.emlakjet.com/ilan/seferihisar-doganbey-de-satilik-sifir-luks-yapili-21-villa-18920691,1,izmir_part2_20_30_pages5.csv,18920691.0,Klimalı,Seferihisar Doğanbey'de Satılık Sıfır Lüks Yapılı 2+1 Villa,Boş,3.0,9.500.000 TL,09 Şubat 2026,2+1,Hayır,,OK,İzmir - Seferihisar - Payamlı Mahallesi,Krediye Uygun,160 m²,İzmir,Seferihisar,Payamlı Mahallesi,64.0,64.0,64.0,"{""Ulaşım"":[{""name"":""Fırın Otobüs Durağı"",""distance_m"":164},{""name"":""Fırın Otobüs Durağı"",""distance_m"":226},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":242},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":393},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":401},{""name"":""Aldı Gross Market"",""distance_m"":64},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":143},{""name"":""Pazar Alanı"",""distance_m"":203}],""Eğitim Kurumları"":[{""name"":""Fırın Otobüs Durağı"",""distance_m"":164},{""name"":""Fırın Otobüs Durağı"",""distance_m"":226},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":242},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":393},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":401},{""name"":""Aldı Gross Market"",""distance_m"":64},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":143},{""name"":""Pazar Alanı"",""distance_m"":203}],""Marketler"":[{""name"":""Fırın Otobüs Durağı"",""distance_m"":164},{""name"":""Fırın Otobüs Durağı"",""distance_m"":226},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":242},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":393},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":401},{""name"":""Aldı Gross Market"",""distance_m"":64},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":143},{""name"":""Pazar Alanı"",""distance_m"":203}]}",ADSL|Seramik Zemin|Çelik Kapı|Duvar Kağıdı|PVC Doğrama|Isı Yalıtımı|Isıcam|Ses Yalıtımı|Alışveriş Merkezi|Anayol|Dolmuş|Minibüs,12.0,38.0,1.695 - Az yoğun,%32 İlkokul,48,%58 Evli,C,45.859 TL,45859.0
,180 m²,Seferihisar,,Genel Fiyat,Satılık,5-10,Yazlık,Kat Mülkiyeti,Konut,seferihisar,Yok,https://www.emlakjet.com/ilan/seferihisar-doganbey-de-satilik-51-genis-bahceli-dublex-villa-18920690,2,izmir_part2_20_30_pages5.csv,18920690.0,Klimalı,Seferihisar Doğanbey'de Satılık 5+1 Geniş Bahçeli Dublex Villa,Boş,3.0,9.700.000 TL,10 Şubat 2026,5+1,Hayır,Villa Tipi,OK,İzmir - Seferihisar - Payamlı Mahallesi,Krediye Uygun,210 m²,İzmir,Seferihisar,Payamlı Mahallesi,108.0,108.0,108.0,"{""Ulaşım"":[{""name"":""Fırın Otobüs Durağı"",""distance_m"":367},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":407},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":418},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":152},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":162},{""name"":""Pazar Alanı"",""distance_m"":108},{""name"":""Aldı Gross Market"",""distance_m"":306},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":379}],""Eğitim Kurumları"":[{""name"":""Fırın Otobüs Durağı"",""distance_m"":367},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":407},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":418},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":152},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":162},{""name"":""Pazar Alanı"",""distance_m"":108},{""name"":""Aldı Gross Market"",""distance_m"":306},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":379}],""Marketler"":[{""name"":""Fırın Otobüs Durağı"",""distance_m"":367},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":407},{""name"":""Payamlı Muhtarlık Otobüs Durağı"",""distance_m"":418},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":152},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":162},{""name"":""Pazar Alanı"",""distance_m"":108},{""name"":""Aldı Gross Market"",""distance_m"":306},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":379}]}",ADSL|Wi-Fi|Gömme Dolap|Seramik Zemin|Beyaz Eşya|Çelik Kapı|Duvar Kağıdı|Bulaşık Makinesi|PVC Doğrama|Isı Yalıtımı|Kamera Sistemi|Isıcam|Alışveriş Merkezi|Anayol|Havaalanı|Dolmuş,16.0,45.0,1.695 - Az yoğun,%32 İlkokul,48,%58 Evli,C,45.859 TL,45859.0
,175 m²,Seferihisar,,Genel Fiyat,Satılık,16-20,Villa,Kat Mülkiyeti,Konut,seferihisar,Yok,https://www.emlakjet.com/ilan/seferihisar-doganbey-de-satilik-bahceli-masrafsiz-6-1-dubleks-villa-18920688,2,izmir_part2_20_30_pages5.csv,18920688.0,Klimalı,Seferihisar Doğanbey’de Satılık Bahçeli Masrafsız 6 + 1 Dubleks Villa,Boş,2.0,14.000.000 TL,10 Şubat 2026,6+1,Hayır,,OK,İzmir - Seferihisar - Cumhuriyet Mahallesi,Krediye Uygun,180 m²,İzmir,Seferihisar,Cumhuriyet Mahallesi,287.0,287.0,287.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":320},{""name"":""Otobüs Durağı"",""distance_m"":327},{""name"":""Otobüs Durağı"",""distance_m"":410},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":825},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":887},{""name"":""A - 101"",""distance_m"":287},{""name"":""Şok - Seferihisar Doğanbey Mağazası"",""distance_m"":333},{""name"":""A - 101"",""distance_m"":598}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":320},{""name"":""Otobüs Durağı"",""distance_m"":327},{""name"":""Otobüs Durağı"",""distance_m"":410},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":825},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":887},{""name"":""A - 101"",""distance_m"":287},{""name"":""Şok - Seferihisar Doğanbey Mağazası"",""distance_m"":333},{""name"":""A - 101"",""distance_m"":598}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":320},{""name"":""Otobüs Durağı"",""distance_m"":327},{""name"":""Otobüs Durağı"",""distance_m"":410},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":825},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":887},{""name"":""A - 101"",""distance_m"":287},{""name"":""Şok - Seferihisar Doğanbey Mağazası"",""distance_m"":333},{""name"":""A - 101"",""distance_m"":598}]}",ADSL|Seramik Zemin|Panjur|Saten Boya|Çelik Kapı|Panel Kapı|Duvar Kağıdı|Spot Işık|Parke|Hazır Mutfak|PVC Doğrama|Isıcam|Anayol|Camiye Yakın,14.0,23.0,1.521 - Az yoğun,%28 Üniversite ve Üstü,51,%64 Evli,C,,
,145 m²,Seferihisar,,Genel Fiyat,Satılık,0 (Yeni),Villa,Kat İrtifakı,Konut,seferihisar,,https://www.emlakjet.com/ilan/seferihisar-doganbey-in-kalbinde-modern-tasarimli-satilik-mustakil-31-villa-18917999,2,izmir_part2_20_30_pages5.csv,18917999.0,Klimalı,"Seferihisar Doğanbey’in Kalbinde, Modern Tasarımlı Satılık Müstakil 3+1 Villa!",Boş,2.0,12.000.000 TL,10 Şubat 2026,3+1,Hayır,,OK,İzmir - Seferihisar - Cumhuriyet Mahallesi,Krediye Uygun,230 m²,İzmir,Seferihisar,Cumhuriyet Mahallesi,209.0,209.0,209.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":234},{""name"":""Otobüs Durağı"",""distance_m"":267},{""name"":""Otobüs Durağı"",""distance_m"":398},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":633},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":695},{""name"":""Şok - Seferihisar Doğanbey Mağazası"",""distance_m"":209},{""name"":""A - 101"",""distance_m"":364},{""name"":""A - 101"",""distance_m"":408}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":234},{""name"":""Otobüs Durağı"",""distance_m"":267},{""name"":""Otobüs Durağı"",""distance_m"":398},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":633},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":695},{""name"":""Şok - Seferihisar Doğanbey Mağazası"",""distance_m"":209},{""name"":""A - 101"",""distance_m"":364},{""name"":""A - 101"",""distance_m"":408}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":234},{""name"":""Otobüs Durağı"",""distance_m"":267},{""name"":""Otobüs Durağı"",""distance_m"":398},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":633},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":695},{""name"":""Şok - Seferihisar Doğanbey Mağazası"",""distance_m"":209},{""name"":""A - 101"",""distance_m"":364},{""name"":""A - 101"",""distance_m"":408}]}",ADSL|Wi-Fi|Kablo TV - Uydu|İtalyan Banyo|Hilton Banyo|Küvet|Duşakabinli|Sıcak Su|Gömme Dolap|Seramik Zemin|Panjur|Saten Boya|PVC Doğrama|Isı Yalıtımı|Bahçe - Müstakil|Isıcam|Hidrofor|Su Deposu|Ses Yalıtımı|Kuzey Cepheli|Doğu Cepheli|Batı Cepheli|Güney Cepheli|Engelliye Uygun|Çocuk Parkı|Açık Otopark|Futbol Sahası|Şehir Manzaralı|Yeşil Alan Manzaralı|Otoban|Caddeye Yakın|Semt Pazarına Yakın|Anayol|Hastaneye Yakın|Camiye Yakın|Otobüs|E-5,37.0,23.0,1.521 - Az yoğun,%28 Üniversite ve Üstü,51,%64 Evli,C,,
,40 m²,Seferihisar,,Genel Fiyat,Satılık,2,Daire,Kat İrtifakı,Konut,seferihisar,Yok,https://www.emlakjet.com/ilan/seferihisar-da-yeni-binada-11-sifir-esyali-firsat-satilik-daire-18908509,1,izmir_part2_20_30_pages5.csv,18908509.0,Klimalı,Seferihisar'da Yeni Binada 1+1 Sıfır Eşyalı Fırsat Satılık Daire,Boş,4.0,3.200.000 TL,27 Nisan 2026,1+1,Hayır,Yüksek Giriş,OK,İzmir - Seferihisar - Turabiye Mahallesi,Krediye Uygun Değil,45 m²,İzmir,Seferihisar,Turabiye Mahallesi,,,,,Çamaşır Kurutma Makinesi|Beyaz Eşya|Bulaşık Makinesi,3.0,38.0,7.523 - Normal,%24 Lise,35,%46 Evli,C,49.226 TL,49226.0
,38 m²,Seferihisar,,Genel Fiyat,Satılık,0 (Yeni),Daire,Kat Mülkiyeti,Konut,seferihisar,Var,https://www.emlakjet.com/ilan/11-satilik-daire-camikebir-mahallesinde-18906162,1,izmir_part2_20_30_pages5.csv,18906162.0,Kombi Doğalgaz,1+1 Satılık Daire Camikebir Mahallesinde,Boş,3.0,3.750.000 TL,26 Nisan 2026,1+1,Hayır,Yüksek Giriş,OK,İzmir - Seferihisar - Hıdırlık Mahallesi,Krediye Uygun,42 m²,İzmir,Seferihisar,Hıdırlık Mahallesi,45.0,45.0,45.0,"{""Ulaşım"":[{""name"":""Taksi Durağı"",""distance_m"":107},{""name"":""Otobüs Durağı"",""distance_m"":118},{""name"":""Minibüs Hareket Noktası"",""distance_m"":122},{""name"":""Müşerref Hepkon Ortaokulu"",""distance_m"":113},{""name"":""Özel Mehmet Ergon Kreş Ve Gündüz Bakım Evi"",""distance_m"":203},{""name"":""Özel Seferihisar Çözüm Temel Lisesi"",""distance_m"":220},{""name"":""Tarım Kredi Kooperatif Market - İzmir - Seferihisar Turabiye Şubesi"",""distance_m"":45},{""name"":""Migros - İzmir Seferihisar Çarsı Şubesi"",""distance_m"":66}],""Eğitim Kurumları"":[{""name"":""Taksi Durağı"",""distance_m"":107},{""name"":""Otobüs Durağı"",""distance_m"":118},{""name"":""Minibüs Hareket Noktası"",""distance_m"":122},{""name"":""Müşerref Hepkon Ortaokulu"",""distance_m"":113},{""name"":""Özel Mehmet Ergon Kreş Ve Gündüz Bakım Evi"",""distance_m"":203},{""name"":""Özel Seferihisar Çözüm Temel Lisesi"",""distance_m"":220},{""name"":""Tarım Kredi Kooperatif Market - İzmir - Seferihisar Turabiye Şubesi"",""distance_m"":45},{""name"":""Migros - İzmir Seferihisar Çarsı Şubesi"",""distance_m"":66}],""Marketler"":[{""name"":""Taksi Durağı"",""distance_m"":107},{""name"":""Otobüs Durağı"",""distance_m"":118},{""name"":""Minibüs Hareket Noktası"",""distance_m"":122},{""name"":""Müşerref Hepkon Ortaokulu"",""distance_m"":113},{""name"":""Özel Mehmet Ergon Kreş Ve Gündüz Bakım Evi"",""distance_m"":203},{""name"":""Özel Seferihisar Çözüm Temel Lisesi"",""distance_m"":220},{""name"":""Tarım Kredi Kooperatif Market - İzmir - Seferihisar Turabiye Şubesi"",""distance_m"":45},{""name"":""Migros - İzmir Seferihisar Çarsı Şubesi"",""distance_m"":66}]}",Çelik Kapı|PVC Doğrama|Isıcam|Alışveriş Merkezi|Anayol|Denize Sıfır|Dolmuş,7.0,38.0,6.911 - Normal,%24 Lise,36,%50 Evli,C,64.179 TL,64179.0
,135 m²,Seferihisar,,Genel Fiyat,Satılık,0 (Yeni),Villa,Kat İrtifakı,Konut,seferihisar,Var,https://www.emlakjet.com/ilan/izmir-seferihisar-doganbey-de-denize-400mt-bahceli-satilik-41-villa-18905452,2,izmir_part2_20_30_pages5.csv,18905452.0,Kat Kaloriferi,İzmir Seferihisar Doğanbey De Denize 400mt Bahçeli Satılık 4+1 Villa,Boş,2.0,8.300.000 TL,10 Şubat 2026,4+1,Hayır,,OK,İzmir - Seferihisar - Payamlı Mahallesi,Krediye Uygun,198 m²,İzmir,Seferihisar,Payamlı Mahallesi,165.0,165.0,165.0,"{""Ulaşım"":[{""name"":""Ürkmez Jandarma Otobüs Durağı"",""distance_m"":165},{""name"":""Fırın Otobüs Durağı"",""distance_m"":202},{""name"":""Fırın Otobüs Durağı"",""distance_m"":234},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":534},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":568},{""name"":""Migros - Doğanbey Şubesi"",""distance_m"":301},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":318},{""name"":""Aldı Gross Market"",""distance_m"":362}],""Eğitim Kurumları"":[{""name"":""Ürkmez Jandarma Otobüs Durağı"",""distance_m"":165},{""name"":""Fırın Otobüs Durağı"",""distance_m"":202},{""name"":""Fırın Otobüs Durağı"",""distance_m"":234},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":534},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":568},{""name"":""Migros - Doğanbey Şubesi"",""distance_m"":301},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":318},{""name"":""Aldı Gross Market"",""distance_m"":362}],""Marketler"":[{""name"":""Ürkmez Jandarma Otobüs Durağı"",""distance_m"":165},{""name"":""Fırın Otobüs Durağı"",""distance_m"":202},{""name"":""Fırın Otobüs Durağı"",""distance_m"":234},{""name"":""Doğanbey Payamlı Ortaokulu"",""distance_m"":534},{""name"":""Doğanbey Payamlı İlkokulu"",""distance_m"":568},{""name"":""Migros - Doğanbey Şubesi"",""distance_m"":301},{""name"":""Şok - İzmir Seferihisar Payamlı Şubesi"",""distance_m"":318},{""name"":""Aldı Gross Market"",""distance_m"":362}]}",ADSL|Hilton Banyo|Gömme Dolap|Seramik Zemin|Panjur|Saten Boya|Çelik Kapı|Vestiyer|Panel Kapı|Kartonpiyer|PVC Doğrama|Isıcam|Hidrofor|Siding,14.0,38.0,1.695 - Az yoğun,%32 İlkokul,48,%58 Evli,C,45.859 TL,45859.0
,180 m²,Seferihisar,,Genel Fiyat,Satılık,11-15,Villa,Kat Mülkiyeti,Konut,seferihisar,,https://www.emlakjet.com/ilan/seferihisar-akarca-atakum-sitesi-nde-bahceden-deniz-manzarali-satilik-villa-18903941,3,izmir_part2_20_30_pages5.csv,18903941.0,Kombi Doğalgaz,Seferihisar Akarca Atakum Sitesi’nde Bahçeden Deniz Manzaralı Satılık Villa,Boş,3.0,13.500.000 TL,26 Nisan 2026,4+1,Evet,,OK,İzmir - Seferihisar - Akarca Mahallesi,Krediye Uygun,220 m²,İzmir,Seferihisar,Akarca Mahallesi,176.0,176.0,176.0,"{""Ulaşım"":[{""name"":""Kemerkaya Otobüs Durağı"",""distance_m"":176},{""name"":""Kemerkaya Otobüs Durağı"",""distance_m"":180},{""name"":""Otobüs Durağı"",""distance_m"":383},{""name"":""Pazar Alanı"",""distance_m"":950}],""Eğitim Kurumları"":[{""name"":""Kemerkaya Otobüs Durağı"",""distance_m"":176},{""name"":""Kemerkaya Otobüs Durağı"",""distance_m"":180},{""name"":""Otobüs Durağı"",""distance_m"":383},{""name"":""Pazar Alanı"",""distance_m"":950}],""Marketler"":[{""name"":""Kemerkaya Otobüs Durağı"",""distance_m"":176},{""name"":""Kemerkaya Otobüs Durağı"",""distance_m"":180},{""name"":""Otobüs Durağı"",""distance_m"":383},{""name"":""Pazar Alanı"",""distance_m"":950}]}",,,18.0,2.896 - Az yoğun,%38 Üniversite ve Üstü,51,%63 Evli,A,,
,160 m²,Seferihisar,,Genel Fiyat,Satılık,21 Ve Üzeri,Müstakil Ev,Müstakil Tapulu,Konut,seferihisar,Yok,https://www.emlakjet.com/ilan/urkmez-denize-sifir-66-evler-sitesi-2-katli-2-ayri-daire-gibi-18902982,2,izmir_part2_20_30_pages5.csv,18902982.0,Sobalı,Ürkmez Denize Sıfır 66 Evler Sitesi 2 Katlı (2 Ayrı Daire Gibi),Mülk Sahibi Oturuyor,1.0,Anasayfa>Satılık Müstakil Ev>İzmir Satılık Müstakil Ev>Seferihisar Satılık Müstakil Ev>Mersin Alanı Mahallesi Satılık Müstakil Ev>ÜRKMEZ DENİZE SIFIR 66 EVLER SİTESİ 2 KATLI (2 AYRI DAİRE GİBİ),26 Nisan 2026,4+2,Hayır,,OK,İzmir - Seferihisar - Mersin Alanı Mahallesi,Krediye Uygun,220 m²,İzmir,Seferihisar,Mersin Alanı Mahallesi,332.0,332.0,332.0,"{""Ulaşım"":[{""name"":""Stad Otobüs Durağı"",""distance_m"":332},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":353},{""name"":""Stad Otobüs Durağı"",""distance_m"":376},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1300},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1300},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1300},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":651},{""name"":""A - 101"",""distance_m"":788}],""Eğitim Kurumları"":[{""name"":""Stad Otobüs Durağı"",""distance_m"":332},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":353},{""name"":""Stad Otobüs Durağı"",""distance_m"":376},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1300},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1300},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1300},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":651},{""name"":""A - 101"",""distance_m"":788}],""Marketler"":[{""name"":""Stad Otobüs Durağı"",""distance_m"":332},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":353},{""name"":""Stad Otobüs Durağı"",""distance_m"":376},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1300},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1300},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1300},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":651},{""name"":""A - 101"",""distance_m"":788}]}",Hilton Banyo|Duşakabinli|Ahşap Doğrama|Güvenlik|Kuzey Cepheli|Doğu Cepheli|Batı Cepheli|Güney Cepheli|Denize Sıfır|Minibüs,10.0,16.0,3.309 - Az yoğun,%30 İlkokul,42,%51 Evli,C,43.468 TL,43468.0
,210 m²,Seferihisar,,Genel Fiyat,Satılık,21 Ve Üzeri,Villa,Müstakil Tapulu,Konut,seferihisar,Yok,https://www.emlakjet.com/ilan/seferihisar-urkmezde-denize-sifir-satilik-luks-villa-18898531,2,izmir_part2_20_30_pages5.csv,18898531.0,Klimalı,Seferihisar Ürkmezde Denize Sıfır Satılık Lüks Villa,Boş,3.0,57.000.000 TL,25 Nisan 2026,6+2,Hayır,,OK,İzmir - Seferihisar - Mersin Alanı Mahallesi,Krediye Uygun,593 m²,İzmir,Seferihisar,Mersin Alanı Mahallesi,313.0,313.0,313.0,"{""Ulaşım"":[{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":313},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":345},{""name"":""Stad Otobüs Durağı"",""distance_m"":361},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1400},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1400},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1400},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":721},{""name"":""A - 101"",""distance_m"":867}],""Eğitim Kurumları"":[{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":313},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":345},{""name"":""Stad Otobüs Durağı"",""distance_m"":361},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1400},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1400},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1400},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":721},{""name"":""A - 101"",""distance_m"":867}],""Marketler"":[{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":313},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":345},{""name"":""Stad Otobüs Durağı"",""distance_m"":361},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1400},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1400},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1400},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":721},{""name"":""A - 101"",""distance_m"":867}]}",ADSL|Fiber|Kablo TV - Uydu|Hilton Banyo|Duşakabinli|Ebeveyn Banyo|Seramik Zemin|Panjur|Çelik Kapı|Vestiyer|Laminant|Spot Işık|Isı Yalıtımı|Kamera Sistemi|Siding|Ses Yalıtımı|Kuzey Cepheli|Doğu Cepheli|Batı Cepheli|Güney Cepheli|Şehir Manzaralı|Yeşil Alan Manzaralı|Boğaz Manzaralı|Deniz Manzaralı|Caddeye Yakın|Semt Pazarına Yakın|Anayol|Denize Sıfır|Hastaneye Yakın|Okula Yakın|Camiye Yakın|Deniz Otobüsü,32.0,16.0,3.309 - Az yoğun,%30 İlkokul,42,%51 Evli,C,43.468 TL,43468.0
,170 m²,Seferihisar,,Genel Fiyat,Satılık,16-20,Villa,Kat Mülkiyeti,Konut,seferihisar,Yok,https://www.emlakjet.com/ilan/seferihisar-urkmez-deniz-tarafinda-satilik-genis-bahceli-3-1-dubleks-yazlik-18897072,2,izmir_part2_20_30_pages5.csv,18897072.0,Klimalı,Seferihisar Ürkmez Deniz Tarafında Satılık Geniş Bahçeli 3 + 1 Dubleks Yazlık,Boş,3.0,8.900.000 TL,10 Şubat 2026,3+1,Hayır,,OK,İzmir - Seferihisar - Mersin Alanı Mahallesi,Krediye Uygun,180 m²,İzmir,Seferihisar,Mersin Alanı Mahallesi,178.0,178.0,178.0,"{""Ulaşım"":[{""name"":""Stad Otobüs Durağı"",""distance_m"":178},{""name"":""Stad Otobüs Durağı"",""distance_m"":225},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":257},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1200},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1300},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1300},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":550},{""name"":""A - 101"",""distance_m"":717}],""Eğitim Kurumları"":[{""name"":""Stad Otobüs Durağı"",""distance_m"":178},{""name"":""Stad Otobüs Durağı"",""distance_m"":225},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":257},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1200},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1300},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1300},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":550},{""name"":""A - 101"",""distance_m"":717}],""Marketler"":[{""name"":""Stad Otobüs Durağı"",""distance_m"":178},{""name"":""Stad Otobüs Durağı"",""distance_m"":225},{""name"":""Gümüşsuyu Orman Kampı Otobüs Durağı"",""distance_m"":257},{""name"":""Salih Değerli Anadolu Lisesi"",""distance_m"":1200},{""name"":""Soner Değerli - Ürkmez Ortaokulu"",""distance_m"":1300},{""name"":""Nilüfer Değerli Ana Sınıfları"",""distance_m"":1300},{""name"":""Migros - Ürkmez Şubesi"",""distance_m"":550},{""name"":""A - 101"",""distance_m"":717}]}",ADSL|Intercom|Duşakabinli|Sıcak Su|Seramik Zemin|Panjur|Saten Boya|Çelik Kapı|Panel Kapı|Duvar Kağıdı|Laminant|Spot Işık|Bahçe - Müstakil|Doğu Cepheli|Güney Cepheli|Bahçe|Şehir Manzaralı|Yeşil Alan Manzaralı|Caddeye Yakın|Semt Pazarına Yakın|Anayol|Camiye Yakın|Denize Yakın|Dolmuş,24.0,16.0,3.309 - Az yoğun,%30 İlkokul,42,%51 Evli,C,43.468 TL,43468.0
